,textfile,imageName,imagePath,altitude.raw,ind,TL.px,HF.px,HD.px,notes
237,Gal2023_DJIMini2_20230322_095141_224.357.png.csv,Gal2023_DJIMini2_20230322_095141_224.357.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_095141/Gal2023_DJIMini2_20230322_095141_224.357.png,15.4,1,1373.69,432.97,915.9,
238,Gal2023_DJIMini2_20230322_095141_243.744.png.csv,Gal2023_DJIMini2_20230322_095141_243.744.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_095141/Gal2023_DJIMini2_20230322_095141_243.744.png,15.2,1,1446.08,446,936.22,
239,Gal2023_DJIMini2_20230322_095141_273.507.png.csv,Gal2023_DJIMini2_20230322_095141_273.507.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_095141/Gal2023_DJIMini2_20230322_095141_273.507.png,16.3,1,1402.82,446.56,928.26,
240,Gal2023_DJIMini2_20230322_160527_123.423.png.csv,Gal2023_DJIMini2_20230322_160527_123.423.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_160527/Gal2023_DJIMini2_20230322_160527_123.423.png,119.5,1,247.27,NA,NA,
241,Gal2023_DJIMini2_20230322_160527_145.846.png.csv,Gal2023_DJIMini2_20230322_160527_145.846.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_160527/Gal2023_DJIMini2_20230322_160527_145.846.png,119.5,1,244.55,61.04,153.74,
242,Gal2023_DJIMini2_20230322_160527_197.230.png.csv,Gal2023_DJIMini2_20230322_160527_197.230.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_160527/Gal2023_DJIMini2_20230322_160527_197.230.png,119.5,1,248.12,NA,155.54,
243,Gal2023_DJIMini2_20230322_173440_266.666.png.csv,Gal2023_DJIMini2_20230322_173440_266.666.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_173440/Gal2023_DJIMini2_20230322_173440_266.666.png,20.6,1,1317.1,NA,846.29,
244,Gal2023_DJIMini2_20230322_173440_295.195.png.csv,Gal2023_DJIMini2_20230322_173440_295.195.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_173440/Gal2023_DJIMini2_20230322_173440_295.195.png,20.6,1,1294.3,NA,848.23,
245,Gal2023_DJIMini2_20230322_173440_315.382.png.csv,Gal2023_DJIMini2_20230322_173440_315.382.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230322/Gal2023_DJIMini2_20230322_173440/Gal2023_DJIMini2_20230322_173440_315.382.png,17.7,1,1468.32,NA,966.34,
246,Gal2023_DJIMini2_20230323_091201_255.922.png.csv,Gal2023_DJIMini2_20230323_091201_255.922.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_091201/Gal2023_DJIMini2_20230323_091201_255.922.png,30.3,1,579.13,176.46,367.59,
247,Gal2023_DJIMini2_20230323_091201_262.596.png.csv,Gal2023_DJIMini2_20230323_091201_262.596.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_091201/Gal2023_DJIMini2_20230323_091201_262.596.png,30,1,591.68,175.24,368.66,
248,Gal2023_DJIMini2_20230323_091201_272.439.png.csv,Gal2023_DJIMini2_20230323_091201_272.439.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_091201/Gal2023_DJIMini2_20230323_091201_272.439.png,30.4,1,606.48,175.12,383.59,
249,Gal2023_DJIMini2_20230323_135551_245.846.png.csv,Gal2023_DJIMini2_20230323_135551_245.846.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_135551/Gal2023_DJIMini2_20230323_135551_245.846.png,14.8,1,1284.33,374.71,813.57,
250,Gal2023_DJIMini2_20230323_135551_252.119.png.csv,Gal2023_DJIMini2_20230323_135551_252.119.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_135551/Gal2023_DJIMini2_20230323_135551_252.119.png,15.1,1,1341.19,381.65,840.99,
251,Gal2023_DJIMini2_20230323_135551_257.691.png.csv,Gal2023_DJIMini2_20230323_135551_257.691.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_135551/Gal2023_DJIMini2_20230323_135551_257.691.png,15.2,1,1357.32,383.02,912.25,
252,Gal2023_DJIMini2_20230323_151830_126.426.png.csv,Gal2023_DJIMini2_20230323_151830_126.426.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_151830/Gal2023_DJIMini2_20230323_151830_126.426.png,17.2,1,1517.09,NA,968.84,
253,Gal2023_DJIMini2_20230323_151830_145.078.png.csv,Gal2023_DJIMini2_20230323_151830_145.078.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_151830/Gal2023_DJIMini2_20230323_151830_145.078.png,14.9,1,1610.29,NA,1088.31,
254,Gal2023_DJIMini2_20230323_151830_152.152.png.csv,Gal2023_DJIMini2_20230323_151830_152.152.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_151830/Gal2023_DJIMini2_20230323_151830_152.152.png,14.9,1,1719.5,NA,1114.06,
255,Gal2023_DJIMini2_20230323_173102_206.940.png.csv,Gal2023_DJIMini2_20230323_173102_206.940.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_206.940.png,21.1,1,870.45,245.93,551.83,
256,Gal2023_DJIMini2_20230323_173102_216.983.png.csv,Gal2023_DJIMini2_20230323_173102_216.983.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_216.983.png,19.6,1,904,250.6,573.47,
257,Gal2023_DJIMini2_20230323_173102_239.406.png.csv,Gal2023_DJIMini2_20230323_173102_239.406.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_239.406.png,25,1,748.47,197.95,454.78,
258,Gal2023_DJIMini2_20230323_173102_206.940.png.csv,Gal2023_DJIMini2_20230323_173102_206.940.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_206.940.png,21.1,2,1294.72,NA,808.18,
259,Gal2023_DJIMini2_20230323_173102_216.983.png.csv,Gal2023_DJIMini2_20230323_173102_216.983.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_216.983.png,19.6,2,1334.7,403.68,859.33,
260,Gal2023_DJIMini2_20230323_173102_239.406.png.csv,Gal2023_DJIMini2_20230323_173102_239.406.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230323/Gal2023_DJIMini2_20230323_173102/Gal2023_DJIMini2_20230323_173102_239.406.png,25,2,1093.03,NA,697.77,
261,Gal2023_DJIMini2_20230324_072214_106.506.png.csv,Gal2023_DJIMini2_20230324_072214_106.506.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_072214/Gal2023_DJIMini2_20230324_072214_106.506.png,51.5,1,568.25,NA,386.07,
262,Gal2023_DJIMini2_20230324_072214_129.396.png.csv,Gal2023_DJIMini2_20230324_072214_129.396.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_072214/Gal2023_DJIMini2_20230324_072214_129.396.png,51.8,1,567.03,NA,361.06,
263,Gal2023_DJIMini2_20230324_072214_95.629.png.csv,Gal2023_DJIMini2_20230324_072214_95.629.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_072214/Gal2023_DJIMini2_20230324_072214_95.629.png,51.8,1,574.51,NA,364.11,
264,Gal2023_DJIMini2_20230324_075814_108.508.png.csv,Gal2023_DJIMini2_20230324_075814_108.508.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png,119.5,1,255.03,NA,157.52,
265,Gal2023_DJIMini2_20230324_075814_87.287.png.csv,Gal2023_DJIMini2_20230324_075814_87.287.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_87.287.png,119.9,1,263.07,NA,169.33,
266,Gal2023_DJIMini2_20230324_075814_98.298.png.csv,Gal2023_DJIMini2_20230324_075814_98.298.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_98.298.png,120,1,267.54,77.85,166.02,
267,Gal2023_DJIMini2_20230324_075814_108.508.png.csv,Gal2023_DJIMini2_20230324_075814_108.508.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png,119.5,2,245.01,NA,160.47,
268,Gal2023_DJIMini2_20230324_075814_87.287.png.csv,Gal2023_DJIMini2_20230324_075814_87.287.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_87.287.png,119.9,2,250.46,NA,151.79,
269,Gal2023_DJIMini2_20230324_075814_98.298.png.csv,Gal2023_DJIMini2_20230324_075814_98.298.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_98.298.png,120,2,242.66,NA,159.56,
270,Gal2023_DJIMini2_20230324_075814_87.287.png.csv,Gal2023_DJIMini2_20230324_075814_87.287.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_87.287.png,119.9,3,277.12,83,174.6,
271,Gal2023_DJIMini2_20230324_075814_98.298.png.csv,Gal2023_DJIMini2_20230324_075814_98.298.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_98.298.png,120,3,269.59,79.28,173.48,
272,Gal2023_DJIMini2_20230324_075814_108.508.png.csv,Gal2023_DJIMini2_20230324_075814_108.508.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png,119.5,4,248.66,NA,160,
273,Gal2023_DJIMini2_20230324_075814_145.746.png.csv,Gal2023_DJIMini2_20230324_075814_145.746.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_145.746.png,119.6,4,248,83.11,155.26,
274,Gal2023_DJIMini2_20230324_075814_157.057.png.csv,Gal2023_DJIMini2_20230324_075814_157.057.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_157.057.png,119.6,4,239.71,NA,155.88,
275,Gal2023_DJIMini2_20230324_075814_108.508.png.csv,Gal2023_DJIMini2_20230324_075814_108.508.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png,119.5,5,283.86,NA,178.14,
276,Gal2023_DJIMini2_20230324_075814_145.746.png.csv,Gal2023_DJIMini2_20230324_075814_145.746.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_145.746.png,119.6,5,277.6,NA,178.61,
277,Gal2023_DJIMini2_20230324_075814_157.057.png.csv,Gal2023_DJIMini2_20230324_075814_157.057.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_157.057.png,119.6,5,272.54,NA,168.98,
278,Gal2023_DJIMini2_20230324_075814_145.746.png.csv,Gal2023_DJIMini2_20230324_075814_145.746.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_145.746.png,119.6,6,267.42,NA,166.55,
279,Gal2023_DJIMini2_20230324_075814_157.057.png.csv,Gal2023_DJIMini2_20230324_075814_157.057.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_157.057.png,119.6,6,258.6,90.27,164.01,
280,Gal2023_DJIMini2_20230324_075814_163.263.png.csv,Gal2023_DJIMini2_20230324_075814_163.263.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_163.263.png,119.4,6,260.39,83.06,156.45,
281,Gal2023_DJIMini2_20230324_075814_145.746.png.csv,Gal2023_DJIMini2_20230324_075814_145.746.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_145.746.png,119.6,7,268.14,NA,166.84,
282,Gal2023_DJIMini2_20230324_075814_157.057.png.csv,Gal2023_DJIMini2_20230324_075814_157.057.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_157.057.png,119.6,7,259.73,NA,158.13,
283,Gal2023_DJIMini2_20230324_075814_163.263.png.csv,Gal2023_DJIMini2_20230324_075814_163.263.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_163.263.png,119.4,7,260.91,NA,156.35,
284,Gal2023_DJIMini2_20230324_081328_109.643.png.csv,Gal2023_DJIMini2_20230324_081328_109.643.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_081328/Gal2023_DJIMini2_20230324_081328_109.643.png,119.2,1,274.64,90.69,172.93,
285,Gal2023_DJIMini2_20230324_081328_86.820.png.csv,Gal2023_DJIMini2_20230324_081328_86.820.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_081328/Gal2023_DJIMini2_20230324_081328_86.820.png,120.2,1,277,99.79,175.28,
286,Gal2023_DJIMini2_20230324_081328_97.998.png.csv,Gal2023_DJIMini2_20230324_081328_97.998.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_081328/Gal2023_DJIMini2_20230324_081328_97.998.png,120.1,1,272.48,97.49,166.89,
287,Gal2023_DJIMini2_20230324_161436_101.001.png.csv,Gal2023_DJIMini2_20230324_161436_101.001.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_101.001.png,95.3,1,240.35,NA,154.66,
288,Gal2023_DJIMini2_20230324_161436_154.421.png.csv,Gal2023_DJIMini2_20230324_161436_154.421.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_154.421.png,25.2,1,815.57,237.69,537.3,
289,Gal2023_DJIMini2_20230324_161436_166.767.png.csv,Gal2023_DJIMini2_20230324_161436_166.767.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_166.767.png,20.7,1,980.03,307.87,663.29,
290,Gal2023_DJIMini2_20230324_161436_85.719.png.csv,Gal2023_DJIMini2_20230324_161436_85.719.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_85.719.png,117.9,1,190.33,NA,121.12,
291,Gal2023_DJIMini2_20230324_161436_101.001.png.csv,Gal2023_DJIMini2_20230324_161436_101.001.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_101.001.png,95.3,2,360.6,NA,236.22,
292,Gal2023_DJIMini2_20230324_161436_154.421.png.csv,Gal2023_DJIMini2_20230324_161436_154.421.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_154.421.png,25.2,2,1247.48,372.47,775.43,
293,Gal2023_DJIMini2_20230324_161436_166.767.png.csv,Gal2023_DJIMini2_20230324_161436_166.767.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_166.767.png,20.7,2,1480.8,425.9,949.39,
294,Gal2023_DJIMini2_20230324_161436_193.860.png.csv,Gal2023_DJIMini2_20230324_161436_193.860.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_193.860.png,20.7,3,1278.69,357.36,790.13,
295,Gal2023_DJIMini2_20230324_161436_232.032.png.csv,Gal2023_DJIMini2_20230324_161436_232.032.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_232.032.png,119.3,3,179.26,55.65,111.32,
296,Gal2023_DJIMini2_20230324_161436_244.878.png.csv,Gal2023_DJIMini2_20230324_161436_244.878.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_244.878.png,119.4,3,182.05,NA,114.18,
297,Gal2023_DJIMini2_20230324_161436_259.292.png.csv,Gal2023_DJIMini2_20230324_161436_259.292.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_259.292.png,119.5,3,179.05,53.23,108.81,
298,Gal2023_DJIMini2_20230403_101842_111.778.png.csv,Gal2023_DJIMini2_20230403_101842_111.778.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_101842/Gal2023_DJIMini2_20230403_101842_111.778.png,15.6,1,2358.56,NA,1626.75,
299,Gal2023_DJIMini2_20230403_101842_46.947.png.csv,Gal2023_DJIMini2_20230403_101842_46.947.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_101842/Gal2023_DJIMini2_20230403_101842_46.947.png,45.9,1,913.19,365.29,612.36,
300,Gal2023_DJIMini2_20230403_101842_58.692.png.csv,Gal2023_DJIMini2_20230403_101842_58.692.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_101842/Gal2023_DJIMini2_20230403_101842_58.692.png,46.2,1,933.24,388.88,625.28,
301,Gal2023_DJIMini2_20230403_111058_108.175.png.csv,Gal2023_DJIMini2_20230403_111058_108.175.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_111058/Gal2023_DJIMini2_20230403_111058_108.175.png,19.7,1,1959.92,778.62,1344.92,
302,Gal2023_DJIMini2_20230403_111058_128.662.png.csv,Gal2023_DJIMini2_20230403_111058_128.662.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_111058/Gal2023_DJIMini2_20230403_111058_128.662.png,30.1,1,1402.5,NA,938.26,
303,Gal2023_DJIMini2_20230403_111058_139.940.png.csv,Gal2023_DJIMini2_20230403_111058_139.940.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_111058/Gal2023_DJIMini2_20230403_111058_139.940.png,30.6,1,1309.21,552.69,871.21,
304,Gal2023_DJIMini2_20230405_074118_172.172.png.csv,Gal2023_DJIMini2_20230405_074118_172.172.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_074118/Gal2023_DJIMini2_20230405_074118_172.172.png,19.5,1,1619.32,553.58,1119.32,
305,Gal2023_DJIMini2_20230405_074118_189.122.png.csv,Gal2023_DJIMini2_20230405_074118_189.122.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_074118/Gal2023_DJIMini2_20230405_074118_189.122.png,17.2,1,1817.37,658.13,1224.47,
306,Gal2023_DJIMini2_20230405_074118_206.440.png.csv,Gal2023_DJIMini2_20230405_074118_206.440.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_074118/Gal2023_DJIMini2_20230405_074118_206.440.png,16.9,1,1852.84,661.73,1235,
307,Gal2023_DJIMini2_20230405_093934_187.087.png.csv,Gal2023_DJIMini2_20230405_093934_187.087.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_093934/Gal2023_DJIMini2_20230405_093934_187.087.png,20.1,1,1666.51,649.06,1128.38,
308,Gal2023_DJIMini2_20230405_093934_198.131.png.csv,Gal2023_DJIMini2_20230405_093934_198.131.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_093934/Gal2023_DJIMini2_20230405_093934_198.131.png,20.6,1,1578.71,592.81,1086.07,
309,Gal2023_DJIMini2_20230405_093934_219.052.png.csv,Gal2023_DJIMini2_20230405_093934_219.052.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_093934/Gal2023_DJIMini2_20230405_093934_219.052.png,16.7,1,1873.9,704.62,1302.99,
310,Gal2023_DJIMini2_20230405_104553_241.074.png.csv,Gal2023_DJIMini2_20230405_104553_241.074.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_104553/Gal2023_DJIMini2_20230405_104553_241.074.png,30.6,1,1100.65,NA,739.57,
311,Gal2023_DJIMini2_20230405_104553_256.056.png.csv,Gal2023_DJIMini2_20230405_104553_256.056.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_104553/Gal2023_DJIMini2_20230405_104553_256.056.png,30.4,1,1098.03,NA,711.85,
312,Gal2023_DJIMini2_20230405_104553_295.028.png.csv,Gal2023_DJIMini2_20230405_104553_295.028.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_104553/Gal2023_DJIMini2_20230405_104553_295.028.png,30.6,1,1107.45,NA,738.13,
313,Gal2023_DJIMini2_20230405_154621_156.423.png.csv,Gal2023_DJIMini2_20230405_154621_156.423.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_154621/Gal2023_DJIMini2_20230405_154621_156.423.png,19.5,1,1681.02,NA,1184.22,
314,Gal2023_DJIMini2_20230405_154621_168.068.png.csv,Gal2023_DJIMini2_20230405_154621_168.068.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_154621/Gal2023_DJIMini2_20230405_154621_168.068.png,19.8,1,1642.43,NA,1191.68,
315,Gal2023_DJIMini2_20230405_154621_182.015.png.csv,Gal2023_DJIMini2_20230405_154621_182.015.png,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_154621/Gal2023_DJIMini2_20230405_154621_182.015.png,19.9,1,1698.49,NA,1180.7,
